type,secteur,etage,surface habitable,surface totale,nbr chambre,nbr salleBain,salon,age de bien,prix
"appartements, à vendre",sidi othmane,1.0,82.0,81.0,2.0,2.0,2.0,1,400000.0
"appartements, à vendre",aïn sebaâ,4.0,60.0,62.0,2.0,1.0,1.0,1,320000.0
"appartements, à vendre",val fleuri,0.0,134.0,134.0,3.0,2.0,2.0,20,2200000.0
"appartements, à vendre",bourgogne,5.0,88.0,100.0,2.0,2.0,1.0,10,1300000.0
"appartements, à vendre",val fleuri,4.0,32.0,45.0,3.0,1.0,0.0,1,820000.0
"appartements, à vendre",maarif,0.0,101.0,121.0,2.0,2.0,1.0,10,1400000.0
"appartements, à vendre",belvédère,1.0,77.0,107.0,2.0,2.0,1.0,15,900000.0
"appartements, à vendre",autre secteur,1.0,76.0,76.0,2.0,1.0,1.0,10,370000.0
"appartements, à vendre",2 mars,3.0,130.0,130.0,3.0,2.0,1.0,20,1510000.0
"appartements, à vendre",oulfa,1.0,50.0,50.0,3.0,1.0,1.0,1,340000.0
"appartements, à vendre",hay albaraka,1.0,96.0,96.0,3.0,2.0,2.0,15,680000.0
"appartements, à vendre",aïn sebaâ,1.0,50.0,50.0,2.0,1.0,1.0,20,390000.0
"appartements, à vendre",sidi moumen,1.0,120.0,139.0,3.0,3.0,2.0,20,1200000.0
"appartements, à vendre",aïn borja,3.0,71.0,73.0,2.0,2.0,1.0,15,650000.0
"appartements, à vendre",bourgogne,1.0,137.0,147.0,3.0,2.0,2.0,15,1600000.0
"appartements, à vendre",hay moulay rachid 2,1.0,60.0,60.0,2.0,1.0,1.0,20,320000.0
"appartements, à vendre",riviera,3.0,48.0,48.0,1.0,1.0,1.0,10,1000000.0
"appartements, à vendre",sidi maarouf,2.0,132.0,140.0,3.0,3.0,1.0,1,1280000.0
"appartements, à vendre",sidi maarouf,4.0,114.0,119.0,3.0,2.0,1.0,10,1400000.0
"appartements, à vendre",la gironde,5.0,110.0,110.0,3.0,2.0,1.0,10,1500000.0
"appartements, à vendre",belvédère,3.0,137.0,140.0,3.0,2.0,2.0,20,1500000.0
"appartements, à vendre",aïn sebaâ,4.0,97.0,97.0,3.0,2.0,1.0,5,1300000.0
"appartements, à vendre",quartier des hôpitaux,2.0,71.0,71.0,2.0,1.0,1.0,10,900000.0
"appartements, à vendre",oulfa,5.0,100.0,100.0,3.0,2.0,1.0,15,1000000.0
"appartements, à vendre",hay mohammadi,2.0,80.0,85.0,2.0,1.0,2.0,20,550000.0
"appartements, à vendre",mers sultan,4.0,71.0,71.0,1.0,1.0,1.0,20,770000.0
"appartements, à vendre",quartier des hôpitaux,4.0,110.0,118.0,2.0,2.0,2.0,20,980000.0
"appartements, à vendre",sidi moumen,2.0,56.0,56.0,2.0,1.0,1.0,5,350000.0
"appartements, à vendre",oulfa,1.0,52.0,52.0,2.0,1.0,1.0,20,290000.0
"appartements, à vendre",oulfa,0.0,121.0,73.0,2.0,2.0,1.0,5,990000.0
"appartements, à vendre",sidi othmane,1.0,82.0,81.0,2.0,2.0,2.0,1,400000.0
"appartements, à vendre",gauthier,5.0,151.0,166.0,3.0,3.0,1.0,15,2249000.0
"appartements, à vendre",sidi bernoussi,2.0,56.0,56.0,2.0,2.0,1.0,15,355000.0
"appartements, à vendre",al madina aljadida,1.0,85.0,85.0,2.0,2.0,1.0,5,780000.0
"appartements, à vendre",sidi bernoussi,0.0,74.0,84.0,2.0,1.0,1.0,10,360000.0
"appartements, à vendre",sidi moumen,1.0,61.0,65.0,2.0,1.0,1.0,20,360000.0
"appartements, à vendre",sbata,2.0,74.0,74.0,2.0,1.0,1.0,5,700000.0
"appartements, à vendre",autre secteur,4.0,54.0,54.0,2.0,1.0,1.0,5,310000.0
"appartements, à vendre",la gironde,4.0,85.0,95.0,4.0,2.0,1.0,15,830000.0
"appartements, à vendre",sidi bernoussi,1.0,75.0,75.0,2.0,2.0,1.0,10,760000.0
"appartements, à vendre",ben m'sick,2.0,72.0,72.0,2.0,2.0,1.0,5,720000.0
"appartements, à vendre",aïn sebaâ,3.0,60.0,60.0,2.0,1.0,1.0,1,340000.0
"appartements, à vendre",sidi bernoussi,0.0,48.0,48.0,2.0,1.0,1.0,10,320000.0
"appartements, à vendre",sidi moumen,1.0,100.0,100.0,3.0,1.0,1.0,20,950000.0
"appartements, à vendre",oulfa,3.0,54.0,54.0,2.0,1.0,1.0,10,280000.0
"appartements, à vendre",hay moulay rachid,4.0,58.0,60.0,2.0,1.0,1.0,10,420000.0
"appartements, à vendre",sidi maarouf,0.0,62.0,80.0,2.0,2.0,1.0,1,750000.0
"appartements, à vendre",centre ville,1.0,102.0,135.0,3.0,1.0,1.0,10,1250000.0
"appartements, à vendre",sidi moumen,2.0,108.0,108.0,2.0,1.0,2.0,10,800000.0
"appartements, à vendre",autre secteur,3.0,62.0,64.0,2.0,2.0,1.0,5,595000.0
"appartements, à vendre",oulfa,4.0,58.0,58.0,2.0,1.0,1.0,15,350000.0
"appartements, à vendre",2 mars,1.0,117.0,117.0,3.0,2.0,1.0,1,1820000.0
"appartements, à vendre",route d'azemmour,1.0,60.0,60.0,1.0,1.0,1.0,5,700.0
"appartements, à vendre",autre secteur,3.0,78.0,78.0,2.0,2.0,2.0,10,690000.0
"appartements, à vendre",hay moulay rachid 2,1.0,82.0,79.0,1.0,1.0,2.0,15,770000.0
"appartements, à vendre",hay hassani,1.0,105.0,105.0,3.0,2.0,2.0,15,1200000.0
"appartements, à vendre",oulfa,4.0,62.0,62.0,2.0,1.0,1.0,10,440000.0
"appartements, à vendre",roches noires,5.0,92.0,92.0,2.0,2.0,2.0,10,940000.0
"appartements, à vendre",anfa,2.0,109.0,128.0,3.0,2.0,1.0,15,2000000.0
"appartements, à vendre",lissasfa,3.0,100.0,100.0,3.0,2.0,2.0,10,1050000.0
"appartements, à vendre",lissasfa,2.0,52.0,52.0,2.0,1.0,1.0,5,330000.0
"appartements, à vendre",oulfa,2.0,72.0,72.0,2.0,1.0,1.0,15,630000.0
"appartements, à vendre",oulfa,3.0,56.0,58.0,2.0,1.0,1.0,10,360000.0
"appartements, à vendre",maarif,3.0,130.0,130.0,3.0,2.0,2.0,15,1885000.0
"appartements, à vendre",sidi bernoussi,3.0,90.0,105.0,3.0,1.0,1.0,15,750000.0
"appartements, à vendre",hay hassani,3.0,58.0,64.0,2.0,1.0,1.0,15,430000.0
"appartements, à vendre",bourgogne,2.0,109.0,109.0,3.0,2.0,3.0,15,1950000.0
"appartements, à vendre",racine,2.0,243.0,306.0,4.0,3.0,3.0,20,5000000.0
"appartements, à vendre",sidi maarouf,1.0,86.0,88.0,3.0,2.0,1.0,1,1080000.0
"appartements, à vendre",bourgogne,2.0,109.0,109.0,3.0,2.0,3.0,15,1950000.0
"appartements, à vendre",racine,2.0,243.0,306.0,4.0,3.0,3.0,20,5000000.0
"appartements, à vendre",oulfa,1.0,59.0,59.0,2.0,1.0,1.0,5,650000.0
"appartements, à vendre",ben ejdia,1.0,67.0,68.0,1.0,1.0,1.0,1,896000.0
"appartements, à vendre",hay hassani,1.0,51.0,54.0,2.0,1.0,1.0,15,500000.0
"appartements, à vendre",belvédère,4.0,78.0,92.0,2.0,2.0,1.0,5,1320000.0
"appartements, à vendre",lissasfa,3.0,53.0,53.0,2.0,1.0,1.0,10,280000.0
"appartements, à vendre",bourgogne,5.0,118.0,118.0,2.0,1.0,0.0,10,1480000.0
"appartements, à vendre",sidi maarouf,3.0,98.0,98.0,2.0,2.0,2.0,15,780000.0
"appartements, à vendre",aïn sebaâ,1.0,75.0,75.0,2.0,2.0,1.0,1,9800.0
"appartements, à vendre",sidi bernoussi,3.0,74.0,74.0,2.0,2.0,1.0,20,540000.0
"appartements, à vendre",lissasfa,3.0,54.0,54.0,3.0,1.0,1.0,10,330000.0
"appartements, à vendre",sidi bernoussi,1.0,83.0,105.0,2.0,2.0,2.0,20,680000.0
"appartements, à vendre",anfa,4.0,126.0,130.0,3.0,3.0,1.0,15,1760000.0
"appartements, à vendre",roches noires,2.0,106.0,116.0,3.0,2.0,1.0,15,1100000.0
"appartements, à vendre",sidi bernoussi,0.0,98.0,90.0,2.0,1.0,1.0,20,540000.0
"appartements, à vendre",sidi moumen,1.0,84.0,84.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",lissasfa,4.0,62.0,62.0,3.0,1.0,1.0,10,540000.0
"appartements, à vendre",aïn sebaâ,1.0,57.0,57.0,2.0,1.0,1.0,15,550000.0
"appartements, à vendre",bourgogne,2.0,109.0,109.0,3.0,2.0,3.0,15,1950000.0
"appartements, à vendre",sidi moumen,2.0,66.0,66.0,3.0,1.0,1.0,15,230000.0
"appartements, à vendre",2 mars,3.0,142.0,150.0,3.0,2.0,2.0,10,2200000.0
"appartements, à vendre",sidi moumen,2.0,66.0,66.0,3.0,1.0,1.0,15,230000.0
"appartements, à vendre",2 mars,3.0,142.0,150.0,3.0,2.0,2.0,10,2200000.0
"appartements, à vendre",maarif,1.0,72.0,80.0,2.0,1.0,1.0,5,1280000.0
"appartements, à vendre",autre secteur,1.0,51.0,51.0,2.0,1.0,1.0,15,380000.0
"appartements, à vendre",hay mohammadi,4.0,84.0,84.0,4.0,2.0,1.0,20,670000.0
"appartements, à vendre",oulfa,2.0,60.0,60.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",ben m'sick,1.0,50.0,49.0,1.0,1.0,1.0,15,120000.0
"appartements, à vendre",aïn sebaâ,2.0,115.0,128.0,3.0,1.0,2.0,1,1200000.0
"appartements, à vendre",sidi moumen,3.0,70.0,70.0,2.0,1.0,1.0,10,570000.0
"appartements, à vendre",oulfa,7.0,50.0,50.0,2.0,1.0,1.0,1,350000.0
"appartements, à vendre",sidi moumen,0.0,59.0,70.0,2.0,1.0,1.0,15,330000.0
"appartements, à vendre",sidi moumen,2.0,66.0,68.0,3.0,1.0,2.0,15,350000.0
"appartements, à vendre",les princesses,0.0,121.0,136.0,2.0,2.0,1.0,15,1700000.0
"appartements, à vendre",laimoune,2.0,128.0,135.0,3.0,2.0,1.0,5,1600000.0
"appartements, à vendre",palmier,7.0,193.0,193.0,3.0,3.0,3.0,15,2300000.0
"appartements, à vendre",sidi maarouf,1.0,205.0,285.0,3.0,3.0,4.0,15,3000000.0
"appartements, à vendre",oulfa,1.0,64.0,64.0,2.0,1.0,1.0,15,580000.0
"appartements, à vendre",californie,2.0,197.0,197.0,3.0,3.0,2.0,5,2600000.0
"appartements, à vendre",sidi moumen,2.0,50.0,50.0,2.0,1.0,1.0,15,340000.0
"appartements, à vendre",autre secteur,2.0,56.0,56.0,2.0,1.0,1.0,10,310000.0
"appartements, à vendre",sidi maarouf,1.0,86.0,88.0,3.0,2.0,1.0,1,1080000.0
"appartements, à vendre",2 mars,4.0,128.0,2000.0,4.0,2.0,1.0,10,10000.0
"appartements, à vendre",aïn chock,0.0,83.0,100.0,4.0,2.0,1.0,20,900000.0
"appartements, à vendre",al fida,1.0,95.0,95.0,2.0,2.0,2.0,10,1500000.0
"appartements, à vendre",sidi bernoussi,2.0,89.0,89.0,2.0,1.0,2.0,15,860000.0
"appartements, à vendre",aïn sebaâ,3.0,81.0,81.0,3.0,2.0,1.0,1,870000.0
"appartements, à vendre",maarif,4.0,141.0,141.0,3.0,2.0,2.0,15,1500000.0
"appartements, à vendre",gauthier,5.0,68.0,68.0,2.0,1.0,1.0,15,1400000.0
"appartements, à vendre",oulfa,2.0,60.0,60.0,2.0,1.0,1.0,15,640000.0
"appartements, à vendre",quartier des hôpitaux,1.0,162.0,175.0,3.0,3.0,2.0,15,2050000.0
"appartements, à vendre",gauthier,3.0,220.0,264.0,4.0,3.0,2.0,10,3900000.0
"appartements, à vendre",centre ville,1.0,179.0,200.0,2.0,2.0,2.0,1,1200.0
"appartements, à vendre",c.i.l,2.0,450.0,682.0,9.0,4.0,5.0,20,11000000.0
"appartements, à vendre",hay mohammadi,4.0,63.0,63.0,2.0,1.0,1.0,5,320000.0
"appartements, à vendre",hay moulay rachid 2,1.0,75.0,75.0,2.0,1.0,1.0,15,500000.0
"appartements, à vendre",sidi moumen,0.0,54.0,54.0,2.0,1.0,1.0,10,330000.0
"appartements, à vendre",hay hassani,2.0,99.0,101.0,2.0,2.0,2.0,20,1000000.0
"appartements, à vendre",gauthier,5.0,48.0,48.0,1.0,1.0,1.0,10,1000000.0
"appartements, à vendre",oulfa,1.0,65.0,65.0,2.0,1.0,1.0,15,580000.0
"appartements, à vendre",maarif,0.0,48.0,48.0,1.0,1.0,1.0,1,850000.0
"appartements, à vendre",beauséjour,2.0,96.0,94.0,3.0,1.0,2.0,20,800000.0
"appartements, à vendre",2 mars,2.0,214.0,214.0,3.0,3.0,2.0,20,2800000.0
"appartements, à vendre",oulfa,1.0,183.0,45.0,3.0,2.0,1.0,1,1845750.0
"appartements, à vendre",sidi othmane,1.0,82.0,81.0,2.0,2.0,2.0,1,400000.0
"appartements, à vendre",oasis,1.0,35.0,44.0,1.0,1.0,1.0,1,850000.0
"appartements, à vendre",sidi maarouf,3.0,122.0,122.0,2.0,2.0,1.0,1,1210000.0
"appartements, à vendre",al fida,5.0,121.0,121.0,3.0,2.0,1.0,10,1210000.0
"appartements, à vendre",californie,3.0,170.0,180.0,3.0,3.0,2.0,15,2600000.0
"appartements, à vendre",sbata,3.0,78.0,85.0,3.0,1.0,1.0,15,510000.0
"appartements, à vendre",la gironde,6.0,97.0,97.0,2.0,2.0,1.0,20,1100000.0
"appartements, à vendre",aïn sebaâ,4.0,96.0,96.0,2.0,2.0,2.0,5,1020000.0
"appartements, à vendre",hay hassani,1.0,93.0,93.0,3.0,2.0,1.0,5,1025000.0
"appartements, à vendre",lissasfa,1.0,54.0,54.0,2.0,1.0,1.0,10,320000.0
"appartements, à vendre",maarif,1.0,92.0,98.0,2.0,1.0,2.0,5,1300000.0
"appartements, à vendre",sidi maarouf,3.0,96.0,117.0,3.0,2.0,1.0,10,1280000.0
"appartements, à vendre",sidi bernoussi,3.0,87.0,93.0,2.0,1.0,2.0,15,660000.0
"appartements, à vendre",aïn sebaâ,2.0,90.0,113.0,2.0,2.0,1.0,10,1100000.0
"appartements, à vendre",hay hassani,0.0,250.0,250.0,3.0,3.0,3.0,10,1620000.0
"appartements, à vendre",derb ghallef,5.0,109.0,109.0,2.0,2.0,2.0,15,1308000.0
"appartements, à vendre",aïn chock,2.0,58.0,62.0,2.0,1.0,1.0,15,600000.0
"appartements, à vendre",bourgogne,2.0,69.0,74.0,2.0,2.0,2.0,1,18500.0
"appartements, à vendre",californie,0.0,120.0,120.0,2.0,2.0,1.0,15,1700000.0
"appartements, à vendre",oulfa,2.0,54.0,54.0,2.0,2.0,1.0,15,380000.0
"appartements, à vendre",hay mohammadi,4.0,80.0,80.0,2.0,1.0,1.0,20,600000.0
"appartements, à vendre",oulfa,3.0,45.0,45.0,2.0,1.0,1.0,10,280000.0
"appartements, à vendre",aïn chock,4.0,106.0,110.0,3.0,2.0,2.0,1,1620000.0
"appartements, à vendre",beauséjour,1.0,133.0,133.0,3.0,2.0,3.0,20,1130000.0
"appartements, à vendre",oasis,4.0,125.0,125.0,2.0,2.0,1.0,1,2500000.0
"appartements, à vendre",aïn sebaâ,3.0,85.0,85.0,2.0,2.0,1.0,5,880000.0
"appartements, à vendre",californie,0.0,96.0,102.0,3.0,2.0,1.0,1,1420000.0
"appartements, à vendre",roches noires,1.0,79.0,79.0,2.0,2.0,1.0,10,790000.0
"appartements, à vendre",route d'azemmour,3.0,50.0,50.0,2.0,1.0,1.0,1,350000.0
"appartements, à vendre",quartier des hôpitaux,1.0,200.0,273.0,3.0,4.0,3.0,20,2700000.0
"appartements, à vendre",2 mars,1.0,137.0,162.0,3.0,2.0,1.0,5,1695000.0
"appartements, à vendre",centre ville,2.0,80.0,80.0,2.0,1.0,1.0,20,200000.0
"appartements, à vendre",belvédère,2.0,127.0,133.0,3.0,2.0,2.0,15,1450000.0
"appartements, à vendre",oulfa,0.0,48.0,52.0,2.0,1.0,1.0,15,350000.0
"appartements, à vendre",oulfa,2.0,80.0,80.0,2.0,2.0,1.0,1,640000.0
"appartements, à vendre",anfa,3.0,70.0,50.0,1.0,1.0,1.0,1,400.0
"appartements, à vendre",aïn borja,5.0,150.0,150.0,4.0,2.0,1.0,15,1500000.0
"appartements, à vendre",aïn chock,1.0,79.0,79.0,2.0,1.0,1.0,5,780000.0
"appartements, à vendre",oulfa,2.0,100.0,100.0,2.0,2.0,2.0,15,1600000.0
"appartements, à vendre",sidi moumen,4.0,81.0,81.0,2.0,2.0,1.0,5,770000.0
"appartements, à vendre",beauséjour,4.0,147.0,147.0,3.0,2.0,3.0,20,1600000.0
"appartements, à vendre",hay hassani,4.0,55.0,55.0,1.0,1.0,1.0,15,450000.0
"appartements, à vendre",oulfa,4.0,50.0,50.0,2.0,2.0,1.0,10,360000.0
"appartements, à vendre",oulfa,3.0,60.0,60.0,2.0,1.0,1.0,10,390000.0
"appartements, à vendre",aïn sebaâ,3.0,2000.0,2000.0,2.0,1.0,1.0,1,2000.0
"appartements, à vendre",aïn chock,1.0,100.0,100.0,4.0,1.0,1.0,5,1000000.0
"appartements, à vendre",2 mars,2.0,162.0,160.0,3.0,2.0,2.0,20,2250000.0
"appartements, à vendre",oulfa,2.0,54.0,54.0,2.0,1.0,1.0,10,360000.0
"appartements, à vendre",autre secteur,1.0,120.0,129.0,2.0,1.0,3.0,10,1600000.0
"appartements, à vendre",sidi bernoussi,3.0,49.0,49.0,1.0,1.0,1.0,20,260000.0
"appartements, à vendre",casablanca finance city,5.0,100.0,100.0,2.0,2.0,1.0,5,2300000.0
"appartements, à vendre",oulfa,2.0,52.0,52.0,2.0,1.0,1.0,10,350000.0
"appartements, à vendre",maarif,5.0,135.0,135.0,3.0,2.0,2.0,10,2100000.0
"appartements, à vendre",anfa,4.0,100.0,146.0,3.0,2.0,2.0,15,15000.0
"appartements, à vendre",sidi moumen,4.0,80.0,80.0,2.0,2.0,2.0,10,360000.0
"appartements, à vendre",quartier des hôpitaux,4.0,162.0,173.0,3.0,2.0,2.0,20,1989500.0
"appartements, à vendre",oulfa,0.0,59.0,59.0,2.0,1.0,0.0,15,480000.0
"appartements, à vendre",al qods,3.0,65.0,65.0,3.0,1.0,0.0,1,580000.0
"appartements, à vendre",bourgogne,1.0,68.0,68.0,2.0,2.0,1.0,15,904999.0
"appartements, à vendre",californie,4.0,116.0,116.0,3.0,2.0,1.0,15,1750000.0
"appartements, à vendre",ben m'sick,3.0,56.0,60.0,2.0,1.0,1.0,10,330000.0
"appartements, à vendre",aïn chock,3.0,60.0,60.0,2.0,1.0,1.0,10,850000.0
"appartements, à vendre",oulfa,4.0,50.0,50.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",2 mars,3.0,102.0,102.0,2.0,2.0,1.0,15,1380000.0
"appartements, à vendre",centre ville,1.0,1.0,1.0,1.0,1.0,1.0,20,1499.0
"appartements, à vendre",sidi bernoussi,3.0,90.0,100.0,5.0,3.0,4.0,20,1750000.0
"appartements, à vendre",sbata,1.0,84.0,84.0,3.0,2.0,1.0,5,740000.0
"appartements, à vendre",al fida,6.0,66.0,66.0,2.0,2.0,0.0,15,55000.0
"appartements, à vendre",sidi moumen,1.0,55.0,55.0,2.0,1.0,1.0,15,320000.0
"appartements, à vendre",oulfa,0.0,62.0,62.0,2.0,1.0,1.0,1,600000.0
"appartements, à vendre",aïn chock,0.0,60.0,60.0,2.0,1.0,1.0,10,680000.0
"appartements, à vendre",maarif,2.0,316.0,316.0,3.0,2.0,2.0,20,2600000.0
"appartements, à vendre",sidi bernoussi,1.0,54.0,54.0,2.0,1.0,1.0,10,360000.0
"appartements, à vendre",mers sultan,7.0,80.0,116.0,2.0,1.0,1.0,20,1050000.0
"appartements, à vendre",anfa,0.0,44.0,44.0,1.0,1.0,1.0,5,1000000.0
"appartements, à vendre",autre secteur,1.0,7500.0,66.0,2.0,1.0,2.0,1,7500.0
"appartements, à vendre",oulfa,1.0,88.0,88.0,3.0,1.0,1.0,20,840000.0
"appartements, à vendre",californie,3.0,60.0,60.0,2.0,1.0,1.0,20,640000.0
"appartements, à vendre",autre secteur,0.0,97.0,97.0,2.0,2.0,1.0,5,46.0
"appartements, à vendre",sidi bernoussi,2.0,56.0,56.0,2.0,1.0,1.0,15,360000.0
"appartements, à vendre",sidi bernoussi,3.0,80.0,92.0,2.0,1.0,1.0,10,700000.0
"appartements, à vendre",les princesses,4.0,157.0,157.0,4.0,2.0,2.0,15,2450000.0
"appartements, à vendre",autre secteur,3.0,137.0,137.0,3.0,2.0,1.0,15,1050000.0
"appartements, à vendre",2 mars,3.0,80.0,80.0,2.0,2.0,1.0,10,1200000.0
"appartements, à vendre",hay mohammadi,1.0,115.0,115.0,2.0,2.0,1.0,15,980000.0
"appartements, à vendre",bourgogne,7.0,74.0,76.0,2.0,2.0,2.0,15,1300000.0
"appartements, à vendre",hay mansour,2.0,163.0,163.0,3.0,3.0,2.0,15,2400000.0
"appartements, à vendre",oulfa,3.0,67.0,67.0,2.0,1.0,1.0,15,840000.0
"appartements, à vendre",sidi moumen,2.0,84.0,84.0,2.0,2.0,1.0,15,370000.0
"appartements, à vendre",sidi bernoussi,1.0,51.0,51.0,1.0,1.0,1.0,1,500000.0
"appartements, à vendre",aïn chock,4.0,53.0,53.0,2.0,1.0,1.0,5,430000.0
"appartements, à vendre",racine,4.0,182.0,226.0,3.0,2.0,2.0,20,2750000.0
"appartements, à vendre",ben m'sick,1.0,74.0,74.0,3.0,1.0,1.0,10,580000.0
"appartements, à vendre",sidi bernoussi,2.0,85.0,85.0,2.0,1.0,1.0,15,480000.0
"appartements, à vendre",hay sadri,2.0,104.0,104.0,2.0,2.0,2.0,10,860000.0
"appartements, à vendre",2 mars,5.0,86.0,86.0,2.0,2.0,1.0,5,1150000.0
"appartements, à vendre",belvédère,8.0,182.0,182.0,3.0,2.0,2.0,1,1700000.0
"appartements, à vendre",aïn sebaâ,8.0,86.0,99.0,2.0,3.0,1.0,1,1200000.0
"appartements, à vendre",aïn sebaâ,4.0,100.0,100.0,3.0,1.0,1.0,5,1260000.0
"appartements, à vendre",autre secteur,1.0,53.0,53.0,2.0,1.0,1.0,5,320000.0
"appartements, à vendre",sidi bernoussi,1.0,86.0,86.0,3.0,2.0,1.0,1,480000.0
"appartements, à vendre",sidi bernoussi,2.0,59.0,59.0,2.0,1.0,1.0,10,8400.0
"appartements, à vendre",oulfa,1.0,70.0,70.0,3.0,2.0,1.0,15,420000.0
"appartements, à vendre",maarif,4.0,156.0,156.0,3.0,2.0,2.0,20,1100000.0
"appartements, à vendre",quartier des hôpitaux,4.0,140.0,160.0,3.0,1.0,2.0,5,2200000.0
"appartements, à vendre",hay albaraka,1.0,82.0,82.0,2.0,2.0,1.0,5,700000.0
"appartements, à vendre",aïn borja,3.0,105.0,105.0,2.0,2.0,1.0,15,920000.0
"appartements, à vendre",sidi bernoussi,2.0,81.0,96.0,2.0,2.0,1.0,15,690000.0
"appartements, à vendre",sidi bernoussi,3.0,70.0,69.0,2.0,1.0,1.0,15,380000.0
"appartements, à vendre",sidi moumen,3.0,52.0,52.0,2.0,1.0,1.0,10,358000.0
"appartements, à vendre",sidi bernoussi,4.0,75.0,87.0,2.0,2.0,1.0,5,680000.0
"appartements, à vendre",ben m'sick,4.0,72.0,72.0,2.0,1.0,1.0,10,550000.0
"appartements, à vendre",hay hassani,2.0,125.0,129.0,3.0,2.0,2.0,20,1290000.0
"appartements, à vendre",roches noires,2.0,127.0,127.0,4.0,2.0,2.0,10,1270000.0
"appartements, à vendre",hay mohammadi,1.0,99.0,99.0,2.0,2.0,1.0,5,950000.0
"appartements, à vendre",hay hassani,1.0,110.0,136.0,1.0,2.0,2.0,20,1050000.0
"appartements, à vendre",ben m'sick,2.0,73.0,73.0,2.0,1.0,1.0,1,420000.0
"appartements, à vendre",sidi maarouf,4.0,65.0,65.0,2.0,1.0,1.0,10,650000.0
"appartements, à vendre",aïn chock,1.0,107.0,109.0,2.0,1.0,2.0,15,1300000.0
"appartements, à vendre",sidi moumen,2.0,110.0,110.0,3.0,1.0,1.0,15,900000.0
"appartements, à vendre",sidi moumen,4.0,60.0,60.0,2.0,1.0,1.0,15,340000.0
"appartements, à vendre",autre secteur,1.0,52.0,51.0,2.0,1.0,1.0,10,320000.0
"appartements, à vendre",val fleuri,4.0,180.0,223.0,3.0,2.0,1.0,15,1.0
"appartements, à vendre",hay mohammadi,3.0,106.0,8.0,3.0,2.0,1.0,5,1400000.0
"appartements, à vendre",sidi bernoussi,4.0,97.0,110.0,2.0,2.0,1.0,10,1100000.0
"appartements, à vendre",quartier des hôpitaux,5.0,49.0,59.0,1.0,1.0,1.0,1,1100000.0
"appartements, à vendre",sidi moumen,2.0,84.0,81.0,2.0,1.0,1.0,10,450000.0
"appartements, à vendre",val fleuri,5.0,103.0,120.0,2.0,2.0,2.0,15,1560000.0
"appartements, à vendre",oulfa,3.0,50.0,50.0,2.0,1.0,1.0,10,270000.0
"appartements, à vendre",racine,3.0,200.0,230.0,3.0,3.0,2.0,20,3300000.0
"appartements, à vendre",beauséjour,5.0,142.0,142.0,2.0,1.0,2.0,20,1400000.0
"appartements, à vendre",2 mars,5.0,38.0,40.0,1.0,1.0,1.0,5,895000.0
"appartements, à vendre",belvédère,0.0,49.0,16.0,1.0,1.0,1.0,15,670000.0
"appartements, à vendre",belvédère,0.0,106.0,122.0,2.0,1.0,1.0,10,1250000.0
"appartements, à vendre",belvédère,5.0,145.0,145.0,2.0,2.0,2.0,20,1300000.0
"appartements, à vendre",aïn sebaâ,3.0,91.0,91.0,3.0,2.0,1.0,1,10800.0
"appartements, à vendre",aïn chock,0.0,41.0,50.0,2.0,1.0,1.0,10,560000.0
"appartements, à vendre",autre secteur,3.0,90.0,100.0,2.0,1.0,1.0,20,800000.0
"appartements, à vendre",aïn sebaâ,2.0,85.0,85.0,2.0,1.0,1.0,10,820000.0
"appartements, à vendre",hay mohammadi,3.0,67.0,67.0,1.0,1.0,1.0,5,700000.0
"appartements, à vendre",aïn chock,3.0,88.0,83.0,2.0,2.0,2.0,10,920000.0
"appartements, à vendre",hay almassira 3,2.0,1.0,1.0,7.0,5.0,3.0,20,100000.0
"appartements, à vendre",route d'el jadida,4.0,58.0,58.0,2.0,1.0,1.0,5,28.0
"appartements, à vendre",oulfa,4.0,67.0,67.0,2.0,1.0,1.0,15,430000.0
"appartements, à vendre",aïn sebaâ,3.0,125.0,136.0,3.0,2.0,2.0,10,1100000.0
"appartements, à vendre",lissasfa,2.0,54.0,54.0,2.0,1.0,1.0,1,390000.0
"appartements, à vendre",maarif,6.0,170.0,180.0,3.0,2.0,3.0,20,2300000.0
"appartements, à vendre",aïn chock,1.0,90.0,108.0,2.0,2.0,2.0,15,1400000.0
"appartements, à vendre",oulfa,4.0,50.0,50.0,2.0,1.0,1.0,5,350000.0
"appartements, à vendre",oulfa,1.0,50.0,50.0,2.0,1.0,1.0,10,360000.0
"appartements, à vendre",sidi bernoussi,1.0,64.0,64.0,2.0,1.0,1.0,1,400000.0
"appartements, à vendre",belvédère,2.0,124.0,124.0,3.0,2.0,1.0,10,1500000.0
"appartements, à vendre",oulfa,4.0,131.0,131.0,3.0,2.0,3.0,1,1790000.0
"appartements, à vendre",casablanca finance city,3.0,102.0,102.0,2.0,2.0,1.0,1,1734000.0
"appartements, à vendre",hay mansour,2.0,163.0,163.0,3.0,3.0,2.0,15,2400000.0
"appartements, à vendre",sidi maarouf,0.0,63.0,70.0,2.0,2.0,1.0,5,580000.0
"appartements, à vendre",aïn borja,3.0,52.0,52.0,2.0,1.0,1.0,15,550000.0
"appartements, à vendre",anfa,4.0,80.0,95.0,2.0,2.0,1.0,10,1350000.0
